measurement_id,sensor_id,timestamp,sensor_type,value,location_id
371,L_3,2025-01-29 19:42:29.128873,Light,1167.0,GH_3
372,SM_3,2025-01-29 19:42:31.129678,Soil_Moisture,49.9,GH_3
373,H_2,2025-01-29 19:42:33.131053,Humidity,55.1,GH_2
374,SM_3,2025-01-29 19:42:35.132198,Soil_Moisture,35.8,GH_3
375,PH_3,2025-01-29 19:42:37.134179,Soil_pH,8.0,GH_3
376,PH_2,2025-01-29 19:42:39.135054,Soil_pH,4.1,GH_2
377,PH_2,2025-01-29 19:42:41.136490,Soil_pH,3.4,GH_2
378,L_1,2025-01-29 19:42:43.137239,Light,144.0,GH_1
379,SM_2,2025-01-29 19:42:45.138349,Soil_Moisture,91.2,GH_2
380,PH_1,2025-01-29 19:42:47.139694,Soil_pH,5.3,GH_1
381,SM_1,2025-01-29 19:42:49.140537,Soil_Moisture,51.7,GH_1
382,L_2,2025-01-29 19:42:51.141961,Light,1031.0,GH_2
383,SM_2,2025-01-29 19:42:53.143236,Soil_Moisture,42.7,GH_2
384,PH_2,2025-01-29 19:42:55.172018,Soil_pH,8.4,GH_2
385,SM_1,2025-01-29 19:42:57.173880,Soil_Moisture,89.3,GH_1
386,H_2,2025-01-29 19:42:59.175671,Humidity,93.1,GH_2
387,PH_2,2025-01-29 19:43:01.177664,Soil_pH,4.5,GH_2
388,L_1,2025-01-29 19:43:03.178688,Light,419.0,GH_1
389,H_3,2025-01-29 19:43:05.179990,Humidity,79.5,GH_3
390,PH_2,2025-01-29 19:43:07.181730,Soil_pH,9.5,GH_2
391,PH_3,2025-01-29 19:43:09.183167,Soil_pH,7.6,GH_3
392,H_3,2025-01-29 19:43:11.185389,Humidity,34.9,GH_3
393,H_1,2025-01-29 19:43:13.186859,Humidity,80.4,GH_1
394,T_3,2025-01-29 19:43:15.187641,Temperature,40.49,GH_3
395,T_1,2025-01-29 19:43:17.188396,Temperature,22.16,GH_1
396,H_2,2025-01-29 19:43:19.189706,Humidity,55.5,GH_2
397,T_3,2025-01-29 19:43:21.190998,Temperature,20.87,GH_3
398,H_2,2025-01-29 19:43:23.192542,Humidity,72.2,GH_2
399,CO2_3,2025-01-29 19:43:25.193824,CO2,711.0,GH_3
400,PH_2,2025-01-29 19:43:27.195698,Soil_pH,9.6,GH_2
401,CO2_3,2025-01-29 19:43:29.196617,CO2,1418.0,GH_3
402,H_3,2025-01-29 19:43:31.198489,Humidity,36.2,GH_3
403,PH_3,2025-01-29 19:43:33.200239,Soil_pH,5.2,GH_3
404,T_2,2025-01-29 19:43:35.202113,Temperature,35.96,GH_2
405,H_1,2025-01-29 19:43:37.203304,Humidity,23.3,GH_1
406,H_2,2025-01-29 19:43:39.204220,Humidity,45.7,GH_2
407,CO2_1,2025-01-29 19:43:41.212680,CO2,1281.0,GH_1
408,T_2,2025-01-29 19:43:43.213997,Temperature,24.44,GH_2
409,L_3,2025-01-29 19:43:45.215370,Light,573.0,GH_3
410,SM_1,2025-01-29 19:43:47.216628,Soil_Moisture,92.4,GH_1
411,L_3,2025-01-29 19:43:49.217530,Light,422.0,GH_3
412,T_3,2025-01-29 19:43:51.218384,Temperature,37.4,GH_3
413,L_3,2025-01-29 19:43:53.219647,Light,423.0,GH_3
414,L_1,2025-01-29 19:43:55.220190,Light,457.0,GH_1
415,PH_3,2025-01-29 19:43:57.220742,Soil_pH,4.7,GH_3
416,L_2,2025-01-29 19:43:59.222188,Light,184.0,GH_2
417,CO2_1,2025-01-29 19:44:01.223982,CO2,823.0,GH_1
418,T_1,2025-01-29 19:44:03.225422,Temperature,39.88,GH_1
419,CO2_1,2025-01-29 19:44:05.226171,CO2,555.0,GH_1
420,L_2,2025-01-29 19:44:07.226756,Light,470.0,GH_2
421,PH_1,2025-01-29 19:44:09.227871,Soil_pH,5.5,GH_1
422,PH_2,2025-01-29 19:44:11.229684,Soil_pH,5.2,GH_2
423,CO2_2,2025-01-29 19:44:13.231762,CO2,1443.0,GH_2
424,CO2_3,2025-01-29 19:44:15.233408,CO2,1445.0,GH_3
425,T_1,2025-01-29 19:44:17.234664,Temperature,41.84,GH_1
426,H_1,2025-01-29 19:44:19.235164,Humidity,42.7,GH_1
427,PH_3,2025-01-29 19:44:21.235845,Soil_pH,8.5,GH_3
428,PH_1,2025-01-29 19:44:23.237118,Soil_pH,8.5,GH_1
429,H_2,2025-01-29 19:44:25.238958,Humidity,35.0,GH_2
430,SM_2,2025-01-29 19:44:27.240810,Soil_Moisture,61.7,GH_2
431,H_3,2025-01-29 19:44:29.241603,Humidity,42.6,GH_3
432,H_1,2025-01-29 19:44:31.242712,Humidity,38.5,GH_1
433,T_3,2025-01-29 19:44:33.244022,Temperature,26.9,GH_3
434,T_3,2025-01-29 19:44:35.245978,Temperature,27.35,GH_3
435,SM_3,2025-01-29 19:44:37.247509,Soil_Moisture,99.7,GH_3
436,SM_3,2025-01-29 19:44:39.249431,Soil_Moisture,72.4,GH_3
437,T_3,2025-01-29 19:44:41.250913,Temperature,37.98,GH_3
438,CO2_1,2025-01-29 19:44:43.252737,CO2,1312.0,GH_1
439,H_3,2025-01-29 19:44:45.254309,Humidity,41.3,GH_3
440,CO2_3,2025-01-29 19:44:47.255109,CO2,1030.0,GH_3
441,L_2,2025-01-29 19:44:49.257029,Light,318.0,GH_2
442,T_2,2025-01-29 19:44:51.258749,Temperature,20.65,GH_2
443,T_2,2025-01-29 19:44:53.259557,Temperature,28.81,GH_2
444,H_1,2025-01-29 19:44:55.261089,Humidity,57.1,GH_1
445,PH_3,2025-01-29 19:44:57.263231,Soil_pH,3.7,GH_3
446,L_3,2025-01-29 19:44:59.265412,Light,552.0,GH_3
447,H_3,2025-01-29 19:45:01.267489,Humidity,90.1,GH_3
448,SM_3,2025-01-29 19:45:03.268293,Soil_Moisture,23.8,GH_3
449,T_3,2025-01-29 19:45:05.269992,Temperature,37.5,GH_3
450,T_3,2025-01-29 19:45:07.270475,Temperature,38.97,GH_3
451,H_1,2025-01-29 19:45:09.271876,Humidity,41.4,GH_1
452,L_2,2025-01-29 19:45:11.272753,Light,1056.0,GH_2
453,T_3,2025-01-29 19:45:13.273706,Temperature,39.33,GH_3
454,T_1,2025-01-29 19:45:15.274885,Temperature,38.21,GH_1
455,H_3,2025-01-29 19:45:17.275839,Humidity,42.5,GH_3
456,H_1,2025-01-29 19:45:19.277273,Humidity,75.0,GH_1
457,SM_1,2025-01-29 19:45:21.279097,Soil_Moisture,25.5,GH_1
458,H_3,2025-01-29 19:45:23.279888,Humidity,49.9,GH_3
459,CO2_2,2025-01-29 19:45:25.280394,CO2,1238.0,GH_2
460,SM_2,2025-01-29 19:45:27.281182,Soil_Moisture,32.7,GH_2
461,CO2_1,2025-01-29 19:45:29.282459,CO2,1271.0,GH_1
462,L_1,2025-01-29 19:45:31.283487,Light,218.0,GH_1
463,T_2,2025-01-29 19:45:33.284551,Temperature,33.95,GH_2
464,SM_3,2025-01-29 19:45:35.286088,Soil_Moisture,35.9,GH_3
465,T_2,2025-01-29 19:45:37.287109,Temperature,37.26,GH_2
466,CO2_1,2025-01-29 19:45:39.288751,CO2,459.0,GH_1
467,T_2,2025-01-29 19:45:41.289731,Temperature,30.81,GH_2
468,L_3,2025-01-29 19:45:43.291092,Light,638.0,GH_3
469,SM_3,2025-01-29 19:45:45.292739,Soil_Moisture,29.5,GH_3
470,H_2,2025-01-29 19:45:47.293534,Humidity,97.0,GH_2
471,SM_2,2025-01-29 19:45:49.295412,Soil_Moisture,21.3,GH_2
472,T_2,2025-01-29 19:45:51.296869,Temperature,27.38,GH_2
473,T_2,2025-01-29 19:45:53.298369,Temperature,31.42,GH_2
474,SM_3,2025-01-29 19:45:55.299631,Soil_Moisture,35.6,GH_3
475,PH_2,2025-01-29 19:45:57.300809,Soil_pH,3.4,GH_2
476,H_2,2025-01-29 19:45:59.302216,Humidity,93.1,GH_2
477,L_3,2025-01-29 19:46:01.303827,Light,949.0,GH_3
478,PH_2,2025-01-29 19:46:03.304609,Soil_pH,7.0,GH_2
479,PH_1,2025-01-29 19:46:05.305611,Soil_pH,7.1,GH_1
480,H_3,2025-01-29 19:46:07.306515,Humidity,40.2,GH_3
481,CO2_3,2025-01-29 19:46:09.307860,CO2,1551.0,GH_3
482,CO2_2,2025-01-29 19:46:11.309035,CO2,1111.0,GH_2
483,T_2,2025-01-29 19:46:13.310737,Temperature,33.21,GH_2
484,SM_3,2025-01-29 19:46:15.312429,Soil_Moisture,21.4,GH_3
485,H_3,2025-01-29 19:46:17.314253,Humidity,60.7,GH_3
486,L_3,2025-01-29 19:46:19.316355,Light,1080.0,GH_3
487,CO2_3,2025-01-29 19:46:21.317506,CO2,572.0,GH_3
488,T_1,2025-01-29 19:46:23.318553,Temperature,29.11,GH_1
489,SM_1,2025-01-29 19:46:25.319701,Soil_Moisture,74.8,GH_1
490,L_3,2025-01-29 19:46:27.321181,Light,934.0,GH_3
491,L_2,2025-01-29 19:46:29.322651,Light,489.0,GH_2
492,PH_3,2025-01-29 19:46:31.323446,Soil_pH,3.7,GH_3
493,L_3,2025-01-29 19:46:33.325164,Light,836.0,GH_3
494,SM_3,2025-01-29 19:46:35.327649,Soil_Moisture,93.5,GH_3
495,T_3,2025-01-29 19:46:37.329496,Temperature,35.63,GH_3
496,CO2_1,2025-01-29 19:46:39.330103,CO2,1762.0,GH_1
497,CO2_2,2025-01-29 19:46:41.331207,CO2,1570.0,GH_2
498,L_3,2025-01-29 19:46:43.332849,Light,1224.0,GH_3
499,H_2,2025-01-29 19:46:45.333567,Humidity,35.0,GH_2
500,H_1,2025-01-29 19:46:47.334336,Humidity,71.6,GH_1
501,PH_1,2025-01-29 19:46:49.335871,Soil_pH,6.0,GH_1
502,SM_2,2025-01-29 19:46:51.337020,Soil_Moisture,94.2,GH_2
503,H_2,2025-01-29 19:46:53.338253,Humidity,35.2,GH_2
504,L_3,2025-01-29 19:46:55.340588,Light,1196.0,GH_3
505,T_3,2025-01-29 19:46:57.342481,Temperature,39.43,GH_3
506,SM_1,2025-01-29 19:46:59.343258,Soil_Moisture,30.9,GH_1
507,PH_3,2025-01-29 19:47:01.344310,Soil_pH,3.5,GH_3
508,SM_3,2025-01-29 19:47:03.345582,Soil_Moisture,50.9,GH_3
509,T_3,2025-01-29 19:47:05.346625,Temperature,35.51,GH_3
510,PH_3,2025-01-29 19:47:07.347813,Soil_pH,5.6,GH_3
511,L_3,2025-01-29 19:47:09.348533,Light,403.0,GH_3
512,CO2_3,2025-01-29 19:47:11.349338,CO2,878.0,GH_3
513,SM_3,2025-01-29 19:47:13.350989,Soil_Moisture,71.8,GH_3
514,L_2,2025-01-29 19:47:15.351681,Light,727.0,GH_2
515,PH_1,2025-01-29 19:47:17.352838,Soil_pH,8.2,GH_1
516,PH_1,2025-01-29 19:47:19.354248,Soil_pH,6.8,GH_1
517,PH_3,2025-01-29 19:47:21.355588,Soil_pH,9.2,GH_3
518,L_3,2025-01-29 19:47:23.356401,Light,882.0,GH_3
519,L_1,2025-01-29 19:47:25.357139,Light,282.0,GH_1
520,T_2,2025-01-29 19:47:27.357794,Temperature,38.1,GH_2
521,SM_3,2025-01-29 19:47:29.359132,Soil_Moisture,65.7,GH_3
522,CO2_3,2025-01-29 19:47:31.360753,CO2,1742.0,GH_3
523,L_1,2025-01-29 19:47:33.362025,Light,1377.0,GH_1
524,CO2_2,2025-01-29 19:47:35.364107,CO2,1770.0,GH_2
525,CO2_3,2025-01-29 19:47:37.366209,CO2,928.0,GH_3
526,H_2,2025-01-29 19:47:39.367111,Humidity,24.2,GH_2
527,PH_2,2025-01-29 19:47:41.367955,Soil_pH,5.5,GH_2
528,SM_1,2025-01-29 19:47:43.368791,Soil_Moisture,68.1,GH_1
529,L_1,2025-01-29 19:47:45.370166,Light,1285.0,GH_1
530,SM_2,2025-01-29 19:47:47.371497,Soil_Moisture,40.1,GH_2
531,PH_1,2025-01-29 19:47:49.372827,Soil_pH,4.6,GH_1
532,PH_3,2025-01-29 19:47:51.374350,Soil_pH,6.2,GH_3
533,T_3,2025-01-29 19:47:53.375614,Temperature,39.28,GH_3
534,T_3,2025-01-29 19:47:55.377397,Temperature,38.04,GH_3
535,PH_1,2025-01-29 19:47:57.378276,Soil_pH,3.1,GH_1
536,SM_3,2025-01-29 19:47:59.379758,Soil_Moisture,56.7,GH_3
537,SM_3,2025-01-29 19:48:01.381481,Soil_Moisture,95.3,GH_3
538,PH_2,2025-01-29 19:48:03.382335,Soil_pH,3.8,GH_2
539,CO2_1,2025-01-29 19:48:05.383904,CO2,943.0,GH_1
540,CO2_3,2025-01-29 19:48:07.385432,CO2,1760.0,GH_3
541,SM_1,2025-01-29 19:48:09.388554,Soil_Moisture,20.7,GH_1
542,PH_1,2025-01-29 19:48:11.389447,Soil_pH,6.6,GH_1
543,CO2_1,2025-01-29 19:48:13.390515,CO2,475.0,GH_1
544,CO2_1,2025-01-29 19:48:15.392413,CO2,1606.0,GH_1
545,H_3,2025-01-29 19:48:17.393137,Humidity,93.6,GH_3
546,L_1,2025-01-29 19:48:19.393726,Light,1302.0,GH_1
547,SM_3,2025-01-29 19:48:21.394217,Soil_Moisture,62.9,GH_3
548,PH_1,2025-01-29 19:48:23.395866,Soil_pH,3.0,GH_1
549,T_2,2025-01-29 19:48:25.396783,Temperature,40.39,GH_2
550,CO2_3,2025-01-29 19:48:27.398531,CO2,1373.0,GH_3
551,T_1,2025-01-29 19:48:29.399695,Temperature,30.63,GH_1
552,SM_3,2025-01-29 19:48:31.400930,Soil_Moisture,56.4,GH_3
553,L_1,2025-01-30 13:41:48.655977,Light,178.0,GH_1
554,PH_1,2025-01-30 13:41:50.657592,Soil_pH,6.0,GH_1
555,L_1,2025-01-30 13:41:52.658985,Light,918.0,GH_1
556,T_1,2025-01-30 13:41:54.661381,Temperature,29.93,GH_1
557,SM_2,2025-01-30 13:41:56.663140,Soil_Moisture,86.9,GH_2
558,L_1,2025-01-30 13:41:58.664179,Light,766.0,GH_1
559,L_3,2025-01-30 13:42:00.665645,Light,1299.0,GH_3
560,PH_1,2025-01-30 13:42:02.667205,Soil_pH,6.7,GH_1
561,CO2_1,2025-01-30 13:42:04.670596,CO2,921.0,GH_1
562,H_1,2025-01-30 13:42:06.672250,Humidity,79.8,GH_1
563,L_1,2025-01-30 13:42:08.673443,Light,893.0,GH_1
564,CO2_2,2025-01-30 13:42:10.675238,CO2,1689.0,GH_2
565,L_1,2025-01-30 13:42:12.676095,Light,130.0,GH_1
566,T_3,2025-01-30 13:42:14.678155,Temperature,20.2,GH_3
567,SM_1,2025-01-30 13:42:16.678893,Soil_Moisture,95.7,GH_1
568,CO2_1,2025-01-30 13:42:18.679817,CO2,1143.0,GH_1
569,CO2_3,2025-01-30 13:42:20.681049,CO2,1174.0,GH_3
570,CO2_3,2025-01-30 13:42:22.682958,CO2,1703.0,GH_3
571,T_3,2025-01-30 13:42:24.683920,Temperature,35.5,GH_3
572,H_1,2025-01-30 13:42:26.685727,Humidity,67.4,GH_1
573,H_2,2025-01-30 13:42:28.687455,Humidity,48.3,GH_2
574,SM_2,2025-01-30 13:42:30.689457,Soil_Moisture,65.7,GH_2
575,PH_1,2025-01-30 13:42:32.690961,Soil_pH,6.0,GH_1
576,SM_1,2025-01-30 13:42:34.692121,Soil_Moisture,90.2,GH_1
577,SM_3,2025-01-30 13:42:36.693628,Soil_Moisture,71.9,GH_3
578,CO2_3,2025-01-30 13:42:38.694200,CO2,599.0,GH_3
579,SM_1,2025-01-30 13:42:40.695651,Soil_Moisture,38.8,GH_1
580,PH_1,2025-01-30 13:42:42.696327,Soil_pH,3.0,GH_1
581,SM_1,2025-01-30 13:42:44.698503,Soil_Moisture,39.5,GH_1
582,PH_2,2025-01-30 13:42:46.699507,Soil_pH,7.5,GH_2
583,CO2_2,2025-01-30 13:42:48.700567,CO2,773.0,GH_2
584,H_3,2025-01-30 13:42:50.701508,Humidity,36.2,GH_3
585,SM_3,2025-01-30 13:42:52.702713,Soil_Moisture,37.5,GH_3
586,T_1,2025-01-30 13:42:54.703554,Temperature,25.25,GH_1
587,L_1,2025-01-30 13:42:56.704545,Light,1152.0,GH_1
588,SM_1,2025-01-30 13:42:58.705957,Soil_Moisture,42.9,GH_1
589,L_2,2025-01-30 13:43:00.707094,Light,273.0,GH_2
590,CO2_1,2025-01-30 13:43:02.708573,CO2,533.0,GH_1
591,CO2_2,2025-01-30 13:43:04.710796,CO2,1133.0,GH_2
592,T_1,2025-01-30 13:43:06.712059,Temperature,25.09,GH_1
593,H_2,2025-01-30 13:43:08.712734,Humidity,94.0,GH_2
594,CO2_2,2025-01-30 13:43:10.713940,CO2,688.0,GH_2
595,H_3,2025-01-30 13:43:12.715972,Humidity,22.0,GH_3
596,SM_1,2025-01-30 13:43:14.717722,Soil_Moisture,69.7,GH_1
597,T_3,2025-01-30 13:43:16.718865,Temperature,26.24,GH_3
598,T_3,2025-01-30 13:43:18.720076,Temperature,23.19,GH_3
599,H_1,2025-01-30 13:43:20.720809,Humidity,75.2,GH_1
600,PH_1,2025-01-30 13:43:22.722257,Soil_pH,4.1,GH_1
601,L_1,2025-01-30 13:43:24.723180,Light,1344.0,GH_1
602,PH_2,2025-01-30 13:43:26.724169,Soil_pH,3.8,GH_2
603,T_1,2025-01-30 13:43:28.725976,Temperature,21.57,GH_1
604,T_2,2025-01-30 13:43:30.726509,Temperature,35.2,GH_2
605,SM_1,2025-01-30 13:43:32.727942,Soil_Moisture,67.8,GH_1
606,PH_1,2025-01-30 13:43:34.728696,Soil_pH,9.1,GH_1
607,H_1,2025-01-30 13:43:36.729908,Humidity,27.5,GH_1
608,H_3,2025-01-30 13:43:38.730920,Humidity,30.3,GH_3
609,H_2,2025-01-30 13:43:40.732802,Humidity,25.6,GH_2
610,CO2_3,2025-01-30 13:43:42.734284,CO2,1470.0,GH_3
611,CO2_2,2025-01-30 13:43:44.735520,CO2,1105.0,GH_2
612,T_3,2025-01-30 13:43:46.737228,Temperature,34.25,GH_3
613,L_2,2025-01-30 13:43:48.738455,Light,1363.0,GH_2
614,L_3,2025-01-30 13:43:50.739138,Light,282.0,GH_3
615,L_2,2025-01-30 13:43:52.740141,Light,218.0,GH_2
616,PH_2,2025-01-30 13:43:54.740677,Soil_pH,4.9,GH_2
617,L_2,2025-01-30 13:43:56.741408,Light,933.0,GH_2
618,SM_3,2025-01-30 13:43:58.742375,Soil_Moisture,63.2,GH_3
619,PH_2,2025-01-30 13:44:00.743045,Soil_pH,7.2,GH_2
620,PH_3,2025-01-30 13:44:02.743774,Soil_pH,8.7,GH_3
621,PH_3,2025-01-30 13:44:04.744699,Soil_pH,8.8,GH_3
622,T_2,2025-01-30 13:44:06.746409,Temperature,32.02,GH_2
623,PH_3,2025-01-30 13:44:08.747254,Soil_pH,3.7,GH_3
624,PH_3,2025-01-30 13:44:10.748051,Soil_pH,3.4,GH_3
625,PH_2,2025-01-30 13:44:12.749493,Soil_pH,9.7,GH_2
626,CO2_2,2025-01-30 13:44:14.750622,CO2,1642.0,GH_2
627,H_2,2025-01-30 13:44:16.752056,Humidity,80.7,GH_2
628,CO2_2,2025-01-30 13:44:18.753445,CO2,731.0,GH_2
629,SM_3,2025-01-30 13:44:20.754500,Soil_Moisture,57.7,GH_3
630,H_3,2025-01-30 13:44:22.757458,Humidity,69.0,GH_3
631,PH_2,2025-01-30 13:44:24.759033,Soil_pH,7.3,GH_2
632,T_2,2025-01-30 13:44:26.760324,Temperature,31.14,GH_2
633,T_2,2025-01-30 13:44:28.761931,Temperature,28.17,GH_2
634,T_2,2025-01-30 13:44:30.762935,Temperature,25.37,GH_2
635,H_1,2025-01-30 13:44:32.763580,Humidity,26.4,GH_1
636,PH_3,2025-01-30 13:44:34.764578,Soil_pH,4.2,GH_3
637,H_2,2025-01-30 13:44:36.765687,Humidity,48.7,GH_2
638,PH_2,2025-01-30 13:44:38.767445,Soil_pH,5.3,GH_2
746,L_1,2025-01-30 13:50:16.396838,Light,1266.0,GH_1
639,SM_1,2025-01-30 13:44:40.768439,Soil_Moisture,59.6,GH_1
640,SM_1,2025-01-30 13:44:42.769599,Soil_Moisture,21.2,GH_1
641,T_2,2025-01-30 13:44:44.770963,Temperature,29.83,GH_2
642,CO2_3,2025-01-30 13:44:46.773022,CO2,476.0,GH_3
643,L_2,2025-01-30 13:44:48.774634,Light,1091.0,GH_2
644,SM_3,2025-01-30 13:44:50.776058,Soil_Moisture,68.6,GH_3
645,H_2,2025-01-30 13:44:52.776995,Humidity,25.0,GH_2
646,SM_3,2025-01-30 13:44:54.778689,Soil_Moisture,69.4,GH_3
647,T_1,2025-01-30 13:44:56.780144,Temperature,30.3,GH_1
648,T_1,2025-01-30 13:44:58.781477,Temperature,22.3,GH_1
649,SM_3,2025-01-30 13:45:00.783600,Soil_Moisture,51.7,GH_3
650,H_2,2025-01-30 13:45:02.784593,Humidity,43.8,GH_2
651,L_2,2025-01-30 13:45:04.785693,Light,1171.0,GH_2
652,L_1,2025-01-30 13:45:06.786600,Light,773.0,GH_1
653,H_3,2025-01-30 13:45:08.789037,Humidity,52.6,GH_3
654,PH_2,2025-01-30 13:45:10.790884,Soil_pH,3.6,GH_2
655,CO2_1,2025-01-30 13:45:12.792700,CO2,1529.0,GH_1
656,CO2_3,2025-01-30 13:45:14.794932,CO2,571.0,GH_3
657,T_2,2025-01-30 13:45:16.795786,Temperature,33.45,GH_2
658,H_1,2025-01-30 13:45:18.796880,Humidity,66.0,GH_1
659,T_1,2025-01-30 13:45:20.797804,Temperature,33.42,GH_1
660,H_3,2025-01-30 13:45:22.798857,Humidity,59.8,GH_3
661,T_1,2025-01-30 13:45:24.800446,Temperature,31.4,GH_1
662,CO2_3,2025-01-30 13:45:26.802547,CO2,1679.0,GH_3
663,L_1,2025-01-30 13:45:28.803444,Light,101.0,GH_1
664,SM_3,2025-01-30 13:45:30.804812,Soil_Moisture,89.3,GH_3
665,PH_1,2025-01-30 13:45:32.805937,Soil_pH,5.5,GH_1
666,T_1,2025-01-30 13:47:36.296129,Temperature,24.91,GH_1
667,SM_2,2025-01-30 13:47:38.297484,Soil_Moisture,62.2,GH_2
668,SM_3,2025-01-30 13:47:40.297963,Soil_Moisture,85.8,GH_3
669,SM_2,2025-01-30 13:47:42.299742,Soil_Moisture,96.8,GH_2
670,CO2_2,2025-01-30 13:47:44.300389,CO2,963.0,GH_2
671,L_3,2025-01-30 13:47:46.301085,Light,190.0,GH_3
672,L_2,2025-01-30 13:47:48.301878,Light,992.0,GH_2
673,SM_2,2025-01-30 13:47:50.303312,Soil_Moisture,57.7,GH_2
674,T_3,2025-01-30 13:47:52.304591,Temperature,38.79,GH_3
675,CO2_2,2025-01-30 13:47:54.305660,CO2,1132.0,GH_2
676,L_2,2025-01-30 13:47:56.306353,Light,960.0,GH_2
677,T_2,2025-01-30 13:47:58.307199,Temperature,25.91,GH_2
678,H_1,2025-01-30 13:48:00.308308,Humidity,92.2,GH_1
679,H_2,2025-01-30 13:48:02.309969,Humidity,61.3,GH_2
680,CO2_2,2025-01-30 13:48:04.310855,CO2,1732.0,GH_2
681,SM_1,2025-01-30 13:48:06.312018,Soil_Moisture,41.6,GH_1
682,H_3,2025-01-30 13:48:08.313583,Humidity,78.2,GH_3
683,L_3,2025-01-30 13:48:10.314383,Light,1300.0,GH_3
684,SM_1,2025-01-30 13:48:12.316104,Soil_Moisture,42.5,GH_1
685,L_1,2025-01-30 13:48:14.318387,Light,710.0,GH_1
686,CO2_2,2025-01-30 13:48:16.319824,CO2,482.0,GH_2
687,L_3,2025-01-30 13:48:18.321196,Light,949.0,GH_3
688,PH_3,2025-01-30 13:48:20.323124,Soil_pH,8.6,GH_3
689,H_2,2025-01-30 13:48:22.324080,Humidity,89.6,GH_2
690,T_1,2025-01-30 13:48:24.325196,Temperature,34.25,GH_1
691,H_1,2025-01-30 13:48:26.325820,Humidity,40.7,GH_1
692,H_2,2025-01-30 13:48:28.326977,Humidity,45.5,GH_2
693,CO2_1,2025-01-30 13:48:30.328182,CO2,1451.0,GH_1
694,T_1,2025-01-30 13:48:32.329106,Temperature,37.78,GH_1
695,L_1,2025-01-30 13:48:34.330857,Light,890.0,GH_1
696,CO2_2,2025-01-30 13:48:36.332309,CO2,1124.0,GH_2
697,L_2,2025-01-30 13:48:38.334395,Light,95.0,GH_2
698,CO2_2,2025-01-30 13:48:40.335982,CO2,452.0,GH_2
699,T_2,2025-01-30 13:48:42.336877,Temperature,30.69,GH_2
700,CO2_2,2025-01-30 13:48:44.337701,CO2,1296.0,GH_2
701,H_2,2025-01-30 13:48:46.338510,Humidity,33.9,GH_2
702,CO2_3,2025-01-30 13:48:48.340543,CO2,671.0,GH_3
703,T_2,2025-01-30 13:48:50.341940,Temperature,30.38,GH_2
704,T_2,2025-01-30 13:48:52.343308,Temperature,29.74,GH_2
705,PH_2,2025-01-30 13:48:54.344026,Soil_pH,6.5,GH_2
706,SM_1,2025-01-30 13:48:56.345996,Soil_Moisture,50.5,GH_1
707,T_3,2025-01-30 13:48:58.347563,Temperature,31.61,GH_3
708,L_3,2025-01-30 13:49:00.348454,Light,920.0,GH_3
709,T_1,2025-01-30 13:49:02.350375,Temperature,20.17,GH_1
710,CO2_1,2025-01-30 13:49:04.351443,CO2,1061.0,GH_1
711,T_3,2025-01-30 13:49:06.352183,Temperature,38.82,GH_3
712,SM_2,2025-01-30 13:49:08.353386,Soil_Moisture,78.5,GH_2
713,L_3,2025-01-30 13:49:10.355777,Light,428.0,GH_3
714,PH_2,2025-01-30 13:49:12.356680,Soil_pH,6.4,GH_2
715,CO2_2,2025-01-30 13:49:14.358234,CO2,526.0,GH_2
716,CO2_1,2025-01-30 13:49:16.359093,CO2,1195.0,GH_1
717,SM_2,2025-01-30 13:49:18.360350,Soil_Moisture,86.0,GH_2
718,T_1,2025-01-30 13:49:20.361955,Temperature,40.01,GH_1
719,CO2_1,2025-01-30 13:49:22.363494,CO2,1737.0,GH_1
720,H_1,2025-01-30 13:49:24.364977,Humidity,22.6,GH_1
721,SM_3,2025-01-30 13:49:26.365518,Soil_Moisture,51.0,GH_3
722,PH_1,2025-01-30 13:49:28.366259,Soil_pH,4.6,GH_1
723,H_3,2025-01-30 13:49:30.367270,Humidity,47.8,GH_3
724,T_3,2025-01-30 13:49:32.368795,Temperature,35.35,GH_3
725,PH_3,2025-01-30 13:49:34.369548,Soil_pH,8.5,GH_3
726,H_2,2025-01-30 13:49:36.371045,Humidity,66.0,GH_2
727,T_2,2025-01-30 13:49:38.372460,Temperature,22.3,GH_2
728,L_3,2025-01-30 13:49:40.374227,Light,809.0,GH_3
729,H_2,2025-01-30 13:49:42.375884,Humidity,71.8,GH_2
730,PH_3,2025-01-30 13:49:44.377950,Soil_pH,5.8,GH_3
731,PH_3,2025-01-30 13:49:46.379257,Soil_pH,7.9,GH_3
732,T_3,2025-01-30 13:49:48.379988,Temperature,25.74,GH_3
733,T_1,2025-01-30 13:49:50.381866,Temperature,35.86,GH_1
734,CO2_3,2025-01-30 13:49:52.382616,CO2,949.0,GH_3
735,PH_1,2025-01-30 13:49:54.383396,Soil_pH,4.5,GH_1
736,PH_3,2025-01-30 13:49:56.384269,Soil_pH,4.9,GH_3
737,T_1,2025-01-30 13:49:58.385411,Temperature,28.98,GH_1
738,H_3,2025-01-30 13:50:00.386241,Humidity,59.9,GH_3
739,PH_1,2025-01-30 13:50:02.387896,Soil_pH,4.8,GH_1
740,H_1,2025-01-30 13:50:04.388775,Humidity,76.0,GH_1
741,L_2,2025-01-30 13:50:06.389696,Light,403.0,GH_2
742,L_3,2025-01-30 13:50:08.391482,Light,1272.0,GH_3
743,SM_2,2025-01-30 13:50:10.393143,Soil_Moisture,79.8,GH_2
